,ra,dec,photometry,distance_to_center
5436,7.459964025268707,-74.41069558307639,3167.0427496982065,136.4554137829516
5437,6.195115294342541,-74.58206612496616,3260.838501946924,158.5502125977505
5438,6.1789337515085485,-74.58418899142673,3221.6004485324465,158.83101648154684
5439,6.162747960634565,-74.58631068503271,3171.198969941038,159.11184412676272
5440,6.1465579225972,-74.5884312052918,3127.410353305667,159.39269539590796
5441,18.907217245739417,-72.27343414439994,3174.683235907195,108.18211215550114
5442,18.89487330179297,-72.27640708476906,3217.6354170075483,107.90972489963023
5443,18.882525278551,-72.27937928422911,3244.7787612148104,107.63741445128252
5444,18.870173175111972,-72.28235074233663,3261.8778936723975,107.36518141597314
5445,18.857816990575227,-72.28532145864818,3296.9110729093645,107.09302640516029
5446,18.845456724041075,-72.2882914327201,3347.2995774614114,106.82095003632425
5447,18.510183270183685,-72.36819854130928,3200.6483382198567,99.50704901939051
5448,18.4977083461764,-72.37114755200487,3228.3436492613514,99.23745221592156
5449,18.485229314482872,-72.37409580753662,3245.513997026013,98.96795493895613
5450,18.472746174231563,-72.37704330745686,3276.0781642505845,98.69855802522392
5451,9.85459917565678,-74.04997243469685,3867.438708770498,93.8860087085599
5452,9.83943185804942,-74.05235549017002,3884.4750632833757,94.15385770146217
5453,9.824260171780473,-74.05473748942542,3899.237877979197,94.42182535664128
5454,8.17570584098952,-74.30340364508872,3287.1500924494585,123.61461941524512
5455,8.160064115734581,-74.30566863095214,3302.7337211982394,123.89112759418326
5456,8.144418060106041,-74.3079325061385,3325.454068794085,124.16768711670498
5457,8.12876767460628,-74.31019527014907,3368.531409089588,124.4442976299287
5458,8.113112959740526,-74.31245692248517,3420.913733120431,124.72095878400343
5459,7.435872276853402,-74.40864925794911,3203.8324370867967,136.66077947320048
5460,6.187117571161995,-74.57776104275652,3228.6239674887256,158.48726825486355
5461,6.170939370789636,-74.57988334215781,3206.310288483829,158.7681838826184
5462,6.154756925684554,-74.58200446889742,3176.1611194725556,159.0491228863695
5463,6.13857023672411,-74.5841244224834,3137.8113028439166,159.3300851305628
5464,18.897419851724862,-72.26967594799535,3177.968113970933,108.08997054546367
5465,18.885076804538727,-72.27264826349689,3230.1307705198656,107.81735133016946
5466,18.872729680095674,-72.2756198380559,3264.3929924831846,107.54480781278329
5467,18.86037847749571,-72.27859067122907,3281.4118225644747,107.27234059138596
5468,18.848023195840003,-72.28156076257315,3306.5638142488915,106.99995026994537
5469,18.835663834230285,-72.28453011164459,3345.455388141134,106.72763745838422
5470,18.50041559175797,-72.36442033333064,3194.393928853382,99.40689518887461
5471,8.167320512874008,-74.29917052974265,3291.3939656453363,123.53447880891275
5472,8.151681722708222,-74.301434927368,3318.1190311008413,123.81116652224439
5473,8.136038605366338,-74.30369821446737,3368.6376810652305,124.0879048115861
5474,8.120391161351737,-74.30596039054234,3418.991357992601,124.36469332873416
5475,8.104739391170533,-74.3082214550946,3458.496311796591,124.64153172848084
5476,6.1629493499967865,-74.57557740587221,3222.6407924067435,158.70584893288705
5477,6.1467702500413814,-74.57769796602031,3196.5281112196526,158.98689849939217
5478,6.130586909535532,-74.57981735320806,3167.456789437208,159.26797092512095
5479,6.114399329360451,-74.58193556694393,3136.437485360135,159.54906607734836
5480,18.8999645556489,-72.2629448331121,3125.2286916535395,108.2714415067891
5481,18.88762648056346,-72.26591726443884,3165.8993016057466,107.99851767937514
5482,18.875284331158127,-72.26888895523271,3224.499212515738,107.72566785883882
5483,18.862938106533612,-72.27185990505069,3269.395421492901,107.45289263006332
5484,18.85058780579179,-72.27483011344977,3298.5429490365623,107.1801925836903
5485,18.83823342803518,-72.27779957998672,3313.436642278643,106.90756831618438
5486,18.825874972367384,-72.28076830421823,3324.8778155977548,106.63502042990783
5487,8.174571127161313,-74.29267217409581,3326.806277315682,123.17814252447772
5488,8.158939596307068,-74.29493709362515,3310.0012828344425,123.45495845467923
5489,8.143303740969923,-74.29720090327771,3333.946162841178,123.73182454325078
5490,8.127663561651435,-74.2994636025555,3392.7570810513193,124.00874044367079
5491,8.112019058855957,-74.30172519096038,3440.8419174781106,124.28570581240135
5492,6.154963685880896,-74.57127118287043,3246.0219038673904,158.64401222001737
5493,6.138787930455042,-74.5733911767017,3209.8263991832046,158.92517155048083
5494,6.122607937780705,-74.57550999776593,3176.896812495478,159.20635336123826
5495,6.106423708739651,-74.57762764557208,3150.7585870566413,159.48755752147719
5496,18.902507415611122,-72.2562137403447,3101.35955677161,108.45413159161122
5497,18.890174308676006,-72.25918628728061,3103.9098797503443,108.18090728082808
5498,18.877837130354806,-72.2621580940929,3138.381272544855,107.90775530986997
5499,18.865495879748995,-72.26512916033897,3201.18899930849,107.63467625060483
5500,18.853150555961165,-72.26809948557602,3259.9193075274325,107.36167068053342
5501,18.84080115809457,-72.27106906936116,3301.1185592618494,107.08873918284661
5502,18.828447685253657,-72.27403791125141,3310.119634891144,106.81588234650465
5503,18.816090136543416,-72.2770060108035,3295.3795681154033,106.54310076629763
5504,8.166191687650958,-74.28843900538409,3356.246046555698,123.09906564910015
5505,8.150563088172536,-74.29070333705485,3351.06896821205,123.3760595531774
5506,8.134930167402258,-74.29296655899986,3375.802455823698,123.6531028502357
5507,8.119292925842712,-74.29522867072131,3421.9543458195894,123.93019519844432
5508,8.103651363999234,-74.29748967172146,3464.372625421118,124.20733625893226
5509,7.363634647163173,-74.40249466241876,3215.696353221283,137.28228295975964
5510,7.347786362222831,-74.4047017641299,3239.853261062181,137.5614145525339
5511,6.130809963678491,-74.56908410124166,3199.6260116531603,158.86394262049316
5512,6.1146333182116255,-74.57120235645704,3161.125897690939,159.14523301680057
5513,6.098452439677711,-74.57331943860807,3133.301517039098,159.4265453878682
5514,6.082267328962361,-74.57543534720394,3128.1186198295372,159.70787960564286
5515,19.077215748915002,-72.20778797467636,3196.8043554225724,112.47444692273541
5516,18.91737250882889,-72.24650926831741,3152.6247235198225,108.9116254429058
5517,18.90504843365484,-72.24948266991873,3120.5817617069156,108.63803460823277
5518,8.157816653719518,-74.28420551627302,3371.0074161966113,123.02061259861776
5519,8.142190985356665,-74.28646926035022,3386.39899817544,123.29778329869576
5520,8.126560998890401,-74.28873189485267,3412.3838386922384,123.57500262989753
5521,8.110926694824148,-74.29099341928291,3452.531314927853,123.852270255087
5522,7.339567995819854,-74.40043792760439,3170.742564558781,137.4912392775315
5523,7.323718517085434,-74.40264331494167,3198.8743977322106,137.77054870314123
5524,7.307864750244712,-74.40484756688517,3218.060290334445,138.049892501123
5525,7.29200669595181,-74.40705068293941,3214.686877992094,138.3292704520145
5526,6.122836346467462,-74.56477673994013,3202.333805632121,158.80321228647824
5527,6.106663047583256,-74.56689442958105,3166.95712161301,159.0846104658897
5528,6.090485518928544,-74.56901094635147,3134.599689182631,159.36603024766464
5529,6.0743037613896345,-74.57112628976087,3115.305632805477,159.64747150562505
5530,18.94453277503999,-72.23382885812455,3182.298962959992,109.6449924335316
5531,18.932221783764575,-72.23680385089716,3200.5017583910158,109.37097543119188
5532,18.919906729657804,-72.23977810568935,3193.7834286862626,109.09702589844758
5533,14.202331043628044,-73.2616806725233,4999.808633637933,33.174790645533875
5534,8.11819623232195,-74.28449691115408,3395.7578906343388,123.49752506252945
5535,8.102564865482286,-74.28675784855808,3449.0180262000595,123.77496678639203
5536,7.331354014679044,-74.39617378488087,3133.4840722963745,137.42163194187108
5537,7.315507633740795,-74.39837859317967,3153.7726103415307,137.70108303276257
5538,7.29965696793112,-74.40058226625277,3163.407864422261,137.98056793938804
5539,7.283802017905101,-74.40278480360513,3152.983979948318,138.26008644544766
5540,7.267942784320793,-74.4049862047418,3137.6092267541,138.53963833632952
5541,6.114867075580685,-74.56046909309664,3208.4263241878098,158.74298112163478
5542,6.098697122653395,-74.56258621743741,3181.4085538600298,159.02448627876095
5543,6.082522943249163,-74.56470216910154,3141.4332936080095,159.30601266819411
5544,6.066344538254993,-74.56681694759887,3111.4099063941458,159.5875601656237
5545,6.0501619085609,-74.56893055243954,3127.770024596142,159.8691286475875
5546,18.971655175233266,-72.22114506664582,3024.2135112420747,110.38095482567401
5547,18.95935724863293,-72.22412164697845,3065.1581236302177,110.1065239970222
5548,18.947055263923986,-72.22709749062054,3105.7463048826066,109.83215805662982
5549,18.934749220205894,-72.23007259713104,3139.3425373216833,109.5578575130878
5550,18.922439116578722,-72.2330469660687,3162.3967325510084,109.28362287993026
5551,14.193015635008624,-73.25769711098381,5048.753181380318,32.886615127495645
5552,8.094207434706092,-74.28252195886462,3436.8463412756873,123.69828595870283
5553,7.307301132087339,-74.39411356579951,3130.3947885274874,137.63218515013645
5554,7.291453566900559,-74.39631666027132,3131.7224055966285,137.91181015240568
5555,7.275601720730394,-74.39851861919091,3122.757703697381,138.19146820374226
5556,7.2597455942358895,-74.40071944206372,3098.6671654191896,138.47115909266233
5557,6.106902147779575,-74.55616116101066,3203.4376310053512,158.68324969530346
5558,6.090735540182672,-74.55827772032535,3183.420406855633,158.96486102182226
5559,6.0745647093993504,-74.56039310715737,3142.9104848219085,159.24649321295456
5560,6.058389656317313,-74.56250732101687,3109.5664580570524,159.52814614624722
5561,6.042210381827241,-74.56462036141434,3120.482013786257,159.80981970008483
5562,6.0260268868230185,-74.56673222786019,3160.9893415987463,160.0915137536629
5563,6.009839172201696,-74.56884291986498,3192.4702298301336,160.37322818699295
5564,18.937274828694548,-72.22334136681236,3040.035723830113,109.74592598437812
5565,18.924969671621177,-72.22631584968055,3072.266593502415,109.47141022722806
5566,7.29909900896102,-74.38984823311173,3126.5369547367454,137.56385590942074
5567,7.28325454398788,-74.39205074925113,3126.5011157207896,137.84361998935077
5568,7.267405801261617,-74.39425213000698,3118.576318645184,138.12341657113174
5569,6.098941559828537,-74.5518529439813,3216.6215235915024,158.62401857292852
5570,6.082778296934569,-74.5539689385439,3205.52884691536,158.90573525760652
5571,6.066610814141759,-74.55608376081781,3172.1083432044375,159.1874724415831
5572,6.050439112338415,-74.55819741031358,3145.7520290120237,159.4692300042579
5573,6.034263192415876,-74.56030988654199,3158.576926565316,159.7510078258505
5574,6.0180830552687254,-74.56242118901376,3188.642886749174,160.03280578738116
5575,6.001898701794634,-74.56453131723988,3206.3248989972776,160.31462377067731
5576,5.985710132894374,-74.56664027073123,3214.9190784473294,160.59646165835295
5577,5.969517349471905,-74.56874804899893,3250.659947221456,160.87831933381403
5578,7.2909012612005855,-74.3855825954265,3114.80725652406,137.49609615938388
5579,7.275059896030821,-74.38778453350228,3111.530046271664,137.77599829403619
5580,7.259214256335319,-74.38998533636321,3104.0763244813274,138.05593238650653
5581,6.058661254241837,-74.55177413038149,3188.675545339416,159.12895090983514
5582,6.042492903082925,-74.55388721578738,3170.776298857315,159.41081229254868
5583,6.026320337090702,-74.5559991281207,3178.651388179088,159.69269357493707
5584,6.010143557160291,-74.55810986689248,3176.495705866182,159.97459463983597
5585,5.99396256419009,-74.560219431614,3182.8763952540025,160.25651537087526
5586,5.977777359081536,-74.56232782179652,3185.5212511764685,160.5384556524624
5587,5.961587942739161,-74.56443503695152,3204.0015354098477,160.8204153697866
5588,5.945394316070761,-74.56654107659044,3238.727295888839,161.10239440879607
5589,5.929196479987166,-74.56864594022483,3262.4826677614337,161.38439265620545
5590,5.912994435402339,-74.57074962736638,3268.8997339123525,161.66640999948623
5591,5.896788183233655,-74.57285213752677,3275.95937153443,161.94844632684988
5592,5.880577724401199,-74.5749534702179,3278.281267197981,162.23050152726336
5593,5.864363059828625,-74.57705362495162,3276.3060876766854,162.51257549041563
5594,9.427171892745761,-74.06686430264256,4067.046706765994,99.20980496272045
5595,9.411928129238184,-74.0692175475156,4048.361288069601,99.48250147753247
5596,9.396680030330035,-74.07156972579261,4012.639496183503,99.75528384227744
5597,9.381427596299726,-74.07392083697637,3971.260026278256,100.02815134546573
5598,6.018381812618282,-74.55168808644858,3110.242020855595,159.63487749352583
5599,6.002208389263599,-74.55379826179424,3108.7957219204927,159.91688085440154
5600,5.986030756153198,-74.55590726328506,3120.9464903694166,160.1989035281747
5601,5.969848914189164,-74.55801509043278,3137.188056227963,160.4809454010408
5602,5.95366286427673,-74.56012174274913,3159.0615931409466,160.763006359956
5603,5.93747260732424,-74.56222721974586,3175.7803799426865,161.04508629262978
5604,5.921278144243283,-74.56433152093496,3186.4669379055595,161.32718508752606
5605,5.90507947594833,-74.56643464582845,3196.8791313445613,161.6093026338548
5606,5.888876603357348,-74.56853659393835,3223.7936228224353,161.89143882155437
5607,5.8726695273911975,-74.57063736477681,3247.8465298066194,162.1735935412993
5608,5.856458248973983,-74.57273695785614,3253.3621310503095,162.45576668448945
5609,9.403344600857457,-74.06503187576924,4042.8532957339066,99.3903619123408
5610,9.388099168806217,-74.0673834564388,4001.2562756004854,99.66339715089879
5611,9.372849404713092,-74.06973397014029,3975.9510080065693,99.93651622446397
5612,5.994277548347318,-74.54948637401665,3033.759098216866,159.85966497056805
5613,5.978103274451673,-74.55159481255063,3051.089561235631,160.14178877930198
5614,5.961924794984194,-74.55370207693736,3081.0916835168414,160.42393143806058
5615,5.945742110850722,-74.55580816668889,3123.2472553284806,160.70609283556237
5616,5.92955522296022,-74.55791308131741,3152.4088438194985,160.98827286126996
5617,5.913364132224832,-74.56001682033524,3162.9752853975206,161.270471405389
5618,5.897168839559793,-74.56211938325467,3169.130213496777,161.55268835885107
5619,5.8809693458835,-74.56422076958812,3186.7774833087906,161.8349236133163
5620,5.864765652117574,-74.56632097884813,3213.0549470151454,162.11717706116423
5621,5.84855775918663,-74.56842001054729,3225.457490491651,162.39944859548837
5622,9.333768435998048,-74.07024339423165,4012.306040533703,100.3926115482277
5623,5.97018011585633,-74.54728207970791,3009.02855304238,160.08517165708562
5624,5.954004998236641,-74.54938878160725,3039.3495233339936,160.36741429361473
5625,5.937825679230334,-74.55149430906775,3097.9491080532507,160.6496753239861
5626,5.921642159747023,-74.55359866160185,3145.682545618425,160.93195463940134
5627,5.905454440699401,-74.55570183872223,3164.3587425434425,161.21425213179543
5628,5.889262523003364,-74.55780383994149,3167.278690173033,161.49656769381767
5629,5.873066407577959,-74.55990466477246,3171.202642717926,161.77890121883794
5630,5.8568660953453495,-74.56200431272799,3182.4249650381544,162.0612526009313
5631,5.840661587230821,-74.56410278332099,3199.2746402863336,162.3436217348746
5632,9.294685258992711,-74.0707458191904,4062.8001791293614,100.85075912508593
5633,5.946089520719212,-74.54507520473948,3036.5246190409516,160.31139449390946
5634,5.92991356618745,-74.54718017018247,3100.428128639628,160.59375434873127
5635,5.913733414455601,-74.54928396089579,3151.099068829665,160.87613214784633
5636,5.89754906643719,-74.55138657639233,3170.574000358083,161.15852778490367
5637,5.881360523048514,-74.55348801618518,3173.3819712398767,161.44094115426918
5638,5.865167785209312,-74.55558827978746,3173.1754243718315,161.7233721510059
5639,5.848970853842367,-74.55768736671229,3177.3621848689,162.00582067087456
5640,14.704602507044932,-73.11676036602005,4867.886027687291,33.16229962832208
5641,14.690959912033136,-73.11947008928279,4917.345327922059,33.058149303851856
5642,14.677313043181849,-73.12217892663095,4944.626305891012,32.95618675512488
5643,9.25559990960895,-74.07124124442853,4078.864769577283,101.31093101662235
5644,5.938178359207388,-74.54076134663069,3075.969240114031,160.2558725612263
5645,5.92200576849674,-74.54286575032955,3132.49657945939,160.53833042939723
5646,5.905828983860074,-74.54496897949551,3173.304379590851,160.8208059035364
5647,5.8896480062113135,-74.54707103364174,3192.9782698173663,161.10329887900335
5648,5.873462836467551,-74.54917191228175,3192.3502526911916,161.3858092518634
5649,5.857273475549132,-74.55127161492894,3188.6138729043514,161.66833691886637
5650,5.841079924379402,-74.55337014109679,3197.727245629104,161.9508817774513
5651,14.708887669509393,-73.11008965897258,4769.112051558963,33.00129070059236
5652,14.695250972225969,-73.11279964371417,4842.902453583157,32.89411170934391
5653,9.231786056107216,-74.06939009261025,4090.5948743726685,101.49838412703303
5654,9.216512423770707,-74.07172966936902,4040.071488976967,101.77309966665602
5655,9.201234474364643,-74.07406817520081,3998.384341557282,102.04788820321409
5656,9.18595220819924,-74.07640560961002,3958.257917245249,102.32274913922012
5657,9.170665625587464,-74.078741972101,3923.0332704838447,102.59768188338373
5658,9.155374726844896,-74.08107726217813,3884.737362776853,102.87268585054308
5659,9.140079512289558,-74.08341147934586,3839.153116766396,103.14776046158643
5660,5.9141022829359855,-74.53855104980522,3167.32286201867,160.48340408165308
5661,5.897928864737164,-74.54065371769708,3196.197842959309,160.76597641949562
5662,5.8817512567978945,-74.54275521076646,3212.6873272817793,161.04856592448988
5663,5.865569460035836,-74.54485552852697,3206.2844150020355,161.33117249438197
5664,5.849383475371912,-74.54695467049251,3201.9723005132987,161.6137960276075
5665,9.207977655290943,-74.06753634319232,4078.523669049207,101.68712491156975
5666,9.19270240319213,-74.0698742539661,4024.5514004585702,101.96214579981651
5667,9.177422837413772,-74.07221109344607,3974.2619621742333,102.2372378980661
5668,9.162138958269963,-74.07454686113692,3920.5922217976345,102.51240062362581
5669,9.146850766077264,-74.07688155654326,3870.934915996557,102.78763339984836
5670,9.131558261155032,-74.07921517916994,3816.6713867522913,103.06293565606492
5671,9.116261443825204,-74.08154772852156,3761.874216885391,103.3383068274909
5672,5.906203106285618,-74.53423606890551,3197.7426623495335,160.42897581722167
5673,5.890033053866565,-74.53633817579647,3218.268012689852,160.71164420481986
5674,5.87385881497568,-74.53843910806208,3222.8021925852827,160.99432942784023
5675,5.857680390531263,-74.54053886521639,3226.80774400045,161.27703138571238
5676,5.898308235328917,-74.52992080792622,3239.3437604472374,160.37504614385364
5677,5.882141548030846,-74.53202235408921,3262.2935416112005,160.6578097646415
5678,5.865970677526514,-74.53412272582412,3274.2756768516056,160.9405898915969
5679,5.849795624734838,-74.53622192264531,3292.2553282934523,161.22338642581698
5680,5.890417666852128,-74.5256052671629,3303.448812843003,160.32161556530414
5681,5.8742543440153,-74.5277062528708,3327.5472414905407,160.60447360012623
5682,5.85808684123484,-74.52980606434788,3354.6927673330456,160.88734781434556
5683,5.882531397644291,-74.52128944691093,3368.564156088283,160.26868458131227
5684,5.866371438608288,-74.52338987243633,3396.4194210681794,160.55163620842933
5685,5.8584928286007525,-74.51907321308079,3423.8020673128854,160.49929808269462
5686,8.223076050989391,-74.15482414892675,3493.046256420974,116.96754195635062
5687,19.0849186691893,-72.06488208755736,3086.0925614149737,115.98315060834307
5688,8.230241195414793,-74.1483236725814,3461.122336703946,116.62098716017883
5689,19.075197302761314,-72.06113318357923,3095.9254199662464,115.91648217873615
5690,19.063023080699253,-72.06411510119749,3093.3758554360775,115.63667948357887
5691,19.05084486755816,-72.0670962927454,3088.9572492615225,115.35691221515953
5692,19.038662662449916,-72.0700767577887,3074.57774524722,115.07718065297081
5693,19.026476464487285,-72.07305649589296,3055.224463310156,114.79748507915643
5694,19.014286272783938,-72.07603550662368,3058.706589019926,114.51782577854296
5695,19.0020920864542,-72.07901378954618,3108.2415067304287,114.23820303867014
5696,18.989893904613453,-72.08199134422566,3196.743745389801,113.95861714982688
5697,18.977691726377863,-72.08496817022716,3294.1266554081594,113.67906840508216
5698,8.22192172839327,-74.14409249360375,3427.483506288529,116.55525616342287
5699,19.077649253099718,-72.05440177244904,3153.1681238707774,116.13048640485447
5700,19.06547987242369,-72.05738379650286,3141.58169099951,115.85049051076787
5701,19.05330650351637,-72.0603650948857,3151.7227642791813,115.57052902045801
5702,19.041129145490366,-72.06334566716357,3152.9336544418875,115.29060220566502
5703,19.028947797459146,-72.06632551290235,3141.8287571420365,115.0107103407057
5704,19.016762458537105,-72.06930463166778,3122.8912148683676,114.7308537025021
5705,19.004573127839304,-72.07228302302548,3120.343992891275,114.45103257061021
5706,18.992379804481903,-72.07526068654089,3156.902384420001,114.17124722725825
5707,18.980182487581686,-72.07823762177942,3225.521683132712,113.89149795736769
5708,18.967981176256377,-72.08121382830625,3299.5394421998453,113.61178504859653
5709,8.229082679082888,-74.1375920375773,3318.9790239668514,116.20961190177884
5710,8.213606594461812,-74.13986099767729,3359.7171683649367,116.49020063598789
5711,19.06793490482717,-72.0506525216773,3195.784455737149,116.06532924121672
5712,19.055766376349624,-72.05363392668501,3192.66983253148,115.7851767618914
5713,19.04359386159896,-72.05661460598715,3215.0869575672123,115.50505794585523
5714,19.031417359689232,-72.05959455914983,3218.137295098199,115.22497305974444
5715,19.019236869735558,-72.06257378573909,3195.131461972528,114.94492237272512
5716,19.0070523908538,-72.06555228532083,3168.42169982661,114.6649061565221
5717,18.99486392216075,-72.06853005746079,3164.123214229887,114.38492468545168
5718,18.982671462773947,-72.07150710172462,3196.011446330119,114.10497823644786
5719,18.970475011811835,-72.07448341767777,3245.906189511365,113.82506708909986
5720,18.958274568393712,-72.07745900488568,3294.5006011518826,113.5451915256769
5721,8.236237978246967,-74.131091335511,3171.0825707851536,115.86436704827346
5722,8.22076900725392,-74.13336080847274,3203.656223314091,116.14507695267628
5723,8.205295790591897,-74.13562918511656,3252.8912622095913,116.42582171047408
5724,19.070388179838176,-72.0439212769435,3220.266141878909,116.2811899351095
5725,19.05822448799099,-72.04690278836622,3225.262127515682,116.00084967298295
5726,19.046056812713044,-72.04988357448244,3219.2539616292206,115.72054208022922
5727,19.033885153119275,-72.05286363485854,3233.9103192369867,115.44026741595381
5728,19.02170950832548,-72.0558429690609,3239.244254245301,115.16002594171353
5729,19.00952987744822,-72.05882157665567,3229.410145771668,114.8798179215512
5730,18.99734625960498,-72.06179945720885,3202.4016136067767,114.5996436220238
5731,18.985158653914084,-72.06477661028642,3195.299460673108,114.31950331222947
5732,18.972967059494632,-72.06775303545406,3218.2784097376343,114.03939726384192
5733,18.960771475466682,-72.07072873227753,3260.438317591389,113.7593257511378
5734,18.948571900951087,-72.07370370032223,3296.6223229297043,113.47928905103372
5735,8.212459662704624,-74.12912926278844,3101.9492844830343,116.08122119904375
5736,8.19698931375741,-74.13139705623584,3153.655382594649,116.36212051016031
5737,19.06068084037044,-72.04017168015204,3212.058215535537,116.21754200266886
5738,19.04851800076716,-72.04315257287227,3227.460839936358,115.93704883091928
5739,19.036351179688292,-72.04613274025154,3217.1733490251127,115.65658760448541
5740,19.024180376250218,-72.0491121818564,3216.637754615793,115.3761585774641
5741,19.01200558957033,-72.05209089725328,3221.1239671602175,115.09576200636529
5742,18.99982681876687,-72.05506888600854,3229.212020970453,114.81539815013579
5743,18.98764406295873,-72.05804614768837,3219.9450303452477,114.53506727018762
5744,18.975457321265875,-72.06102268185884,3218.215874179249,114.25476963043373
5745,18.963266592809028,-72.06399848808582,3240.8684367748547,113.9745054973141
5746,18.951071876709694,-72.06697356593517,3288.5893360791306,113.69427513982102
5747,18.93887317209036,-72.06994791497252,3322.4105154668496,113.41407882954184
5748,19.026649475450284,-72.04238142434865,3204.0145544576026,115.59331446384482
5749,19.01447952916515,-72.04536024733694,3199.5380587640207,115.31273256753184
5750,19.002305601595687,-72.04833834408328,3197.2576255560516,115.03218239887488
5751,18.990127691861733,-72.05131571415407,3204.5309195940144,114.75166421175533
5752,18.977945799083734,-72.0542923571157,3208.840735746633,114.47117826247143
5753,18.96575992238328,-72.0572682725344,3223.892201265171,114.19072480977776
5754,18.953570060882637,-72.06024345997622,3263.0498283377956,113.91030411490672
5755,18.94137621370482,-72.06321791900707,3314.1755046094886,113.62991644160078
5756,18.92917837997393,-72.06619164919282,3340.5457692002437,113.3495620561433
5757,18.98043249490364,-72.04756206144836,3185.3397445462497,114.68861724992182
5758,18.968251466149308,-72.050538085847,3193.5671034932716,114.4079777505124
5759,18.227525414054572,-72.17983282072288,3294.870544726155,98.75464365931423
5760,18.21513192728548,-72.18276322533765,3295.294320160635,98.47465162176695
5761,18.202734428035658,-72.18569287813155,3300.6373387141966,98.19470146979492
5762,18.663987309816555,-72.06334469511626,3158.8770306198476,109.02251940156435
5763,18.651743521682867,-72.06630137393633,3048.1422601279974,108.74090808995176
5764,18.654351269156102,-72.0595746683674,3223.8790338711206,108.96454197753522
5765,18.64210839127214,-72.06253072978343,3109.287141042656,108.68278157602207
5766,18.644719153972414,-72.05580416784498,3245.9397628310035,108.9072945610881
5767,18.632477187299628,-72.05875961201505,3154.7256663276503,108.62538681203324
5768,18.63509096241608,-72.0520331939029,3207.857561635524,108.85077830359613
5769,18.622849907914308,-72.05498802098498,3160.3432174102604,108.56872495808685
5770,18.62546669263804,-72.0482617468948,3162.0954494662847,108.79499434405335
5771,18.613226551265814,-72.05121595704694,3143.67279546178,108.51279716182742
5772,18.615846342790093,-72.04448982717417,3161.078510221887,108.7399438089713
5773,18.603607115504275,-72.0474434205544,3165.992819389347,108.45760455833351
5774,18.60622991102467,-72.04071743509434,3195.6060545121873,108.68562781226859
5775,18.593991598780512,-72.04367041186066,3220.890058800819,108.40314827001129
5776,18.608850828687522,-72.03399147522786,3185.651127440043,108.91468890772268
5777,18.596617395494597,-72.03694457100838,3232.1927448112406,108.63204745516194
5778,18.584379999245968,-72.03989693131888,3268.9562560457925,108.34942940648249
5779,7.411819380228442,-74.13603391732785,3548.406741950282,126.59419798237533
5780,7.403720076508318,-74.13177223300399,3474.8503983424225,126.54940551480371
5781,6.903069525456758,-74.2019496636539,4041.2825091976506,135.66010450636935
5782,6.88735586017502,-74.20412417493047,4196.411281547689,135.94502125487855
5783,6.871638061020242,-74.20629755752867,4232.811104747058,136.22994955292526
5784,6.855916128694316,-74.20846981096908,4206.426853801045,136.51488931672358
5785,6.840190063902211,-74.2106409347722,4137.516474954664,136.7998404631394
5786,6.01675861736928,-74.32197086177389,3303.1277295699033,151.63112536691656
5787,7.395625020998458,-74.12751024956191,3443.314490269044,126.50525319131773
5788,6.910778050724431,-74.19549441276136,3633.101165310247,135.3339361141576
5789,6.895071603416833,-74.19766948629209,3760.3302914066844,135.61892821097484
5790,6.879361024640995,-74.19984343179632,3871.6077390214405,135.90393157978295
5791,6.863646315096916,-74.2020162487948,3924.1302890147954,136.18894613834635
5792,6.847927475487288,-74.20418793680837,3906.059646135671,136.47397180508275
5793,6.83220450651775,-74.20635849535789,3850.9698061079216,136.75900849905156
5794,6.816477408896846,-74.20852792396425,3771.7793716857686,137.0440561399458
5795,6.800746183335745,-74.21069622214856,3707.338787595653,137.32911464809763
5796,5.992997600920946,-74.31976928892924,3397.5638488613645,151.87982103124082
5797,5.977052773922592,-74.32187814671445,3462.4157203300415,152.16534852093068
5798,5.961103860809402,-74.32398584878644,3480.339908613376,152.45088341104005
5799,5.945150862449404,-74.32609239467003,3422.169227232883,152.73642564807747
5800,7.3875342106860105,-74.12324796730528,3445.3878648540713,126.46174168180045
5801,6.887077913234525,-74.19338901847446,3594.6430483419354,135.57835139490962
5802,6.8713704205035135,-74.19556239846874,3660.2452176788274,135.86344017468826
5803,6.855658800106335,-74.1977346501299,3709.14588423637,136.14853978911702
5804,6.839943052746541,-74.19990577297911,3708.769328366501,136.4336501587935
5805,6.824223179130429,-74.2020757665376,3692.1772547741607,136.71877120494378
5806,6.808499179967237,-74.20424463032657,3672.345931644138,137.00390284940633
5807,6.7927710559690135,-74.20641236386729,3650.502473932385,137.28904501463597
5808,6.777038807850664,-74.20857896668124,3645.1751144917353,137.57419762369761
5809,5.985184787138605,-74.3154568720515,3645.3716195842608,151.84360341570823
5810,5.969243224122566,-74.31756517468489,3757.8505212451837,152.12919910224073
5811,5.953297578132151,-74.31967232179632,3781.1891162825277,152.41480193470179
5812,7.379447642560793,-74.11898538653756,3421.4618379950352,126.41887164728169
5813,6.847675513005638,-74.19345276183276,3636.471270579058,136.1087310363888
5814,6.83196285742817,-74.19562331977997,3658.9805542526165,136.3939249057229
5815,6.8162460786953725,-74.19779274860981,3677.1757796831243,136.67912910542142
5816,6.800525177517119,-74.19996104784377,3680.9924079829516,136.96434355944552
5817,6.784800154606259,-74.20212821700356,3660.227923828736,137.24956819235476
